Magnitude,UTC Date,UTC Time,Sydney Date,Sydney Time,Latitude,Longitude,Approximate location,Depth (km),Solution finalised,EVENT ID,ORIGIN ID
6.4,1966-12-14,21:07:52,1966-12-15,07:07:52,-4.89,144.06,"Papua New Guinea, Schrader Range. PMGO ""adopted magnitude on MS scale,M6.4. Intensities from PMGO questionaires..",70.0,FINL,103040,432104
6.0,1966-12-14,03:42:56,1966-12-14,13:42:56,10.0,130.0,-,0.0,FINL,103019,432083
6.0,1966-12-01,04:56:58,1966-12-01,14:56:58,-14.03,167.04,-,136.0,FINL,102724,431760
6.0,1966-10-07,15:55:11,1966-10-08,01:55:11,-21.59,170.56,-,165.0,FINL,101305,430176
5.9,1966-09-12,11:29:37,1966-09-12,21:29:37,-23.0,170.6,-,17.0,FINL,100541,429323
6.6,1966-09-08,21:15:52,1966-09-09,07:15:52,2.34,128.4,-,90.0,FINL,100441,429210
5.8,1966-08-21,05:00:24,1966-08-21,15:00:24,8.48,126.62,-,39.0,FINL,99915,428616
6.0,1966-08-18,14:37:49,1966-08-19,00:37:49,-0.05,125.06,-,11.0,FINL,161821,428494
6.0,1966-08-18,14:34:01,1966-08-19,00:34:01,-0.1,125.01,-,59.0,FINL,99804,428493
6.1,1966-06-22,20:29:05,1966-06-23,06:29:05,-7.21,124.69,-,523.0,FINL,98249,426719
7.2,1966-06-15,01:32:55,1966-06-15,11:32:55,-10.2,161.1,"Solomon Islands, aftershock. Magnitudes from Abe(1981).",33.0,FINL,97990,620550
7.4,1966-06-15,00:59:46,1966-06-15,10:59:46,-10.4,160.8,Solomon Islands. Magnitudes from Abe(1981).,31.0,FINL,97985,620549
6.0,1966-06-13,18:08:36,1966-06-14,04:08:36,-12.23,167.02,-,242.0,FINL,97953,426391
5.8,1966-06-01,11:47:33,1966-06-01,21:47:33,-23.4,-174.72,-,22.0,FINL,97585,425979
6.0,1966-05-25,13:20:56,1966-05-25,23:20:56,-52.77,160.17,-,33.0,FINL,154656,425784
5.8,1966-04-23,08:56:46,1966-04-23,18:56:46,-0.52,122.21,-,75.0,FINL,56373,424861
5.8,1966-04-23,06:49:40,1966-04-23,16:49:40,-41.64,174.4,unspecified magnitude 5.6 (authority ISC) the same as corrected Ms 5.6 (authority DOWR),18.0,FINL,56371,424859
6.0,1966-04-23,00:09:33,1966-04-23,10:09:33,-0.78,122.22,-,27.0,FINL,56360,424846
5.9,1966-03-17,15:50:32,1966-03-18,01:50:32,-21.08,-179.15,-,627.0,FINL,57359,423780
5.8,1966-03-08,05:41:02,1966-03-08,15:41:02,1.85,126.4,-,17.0,FINL,57650,423473
6.0,1966-03-04,23:58:58,1966-03-05,09:58:58,-38.56,177.66,changed from unspecified magnitude 5.6 (authority ISS) to corrected Ms 5.8 (authority DOWR),31.0,FINL,57710,423388
6.8,1966-02-22,05:02:40,1966-02-22,15:02:40,-5.41,151.57,"Papua New Guinea, New Britain. PMGO ""adopted"" magnitude on MS scale, M6.8. Intensities from Rabaul Observatory. Fm is overthrust with NE-SW strike, parrallel to the plate margin (Ripper,1975).",59.0,FINL,57887,423128
6.1,1966-02-16,03:18:27,1966-02-16,13:18:27,-17.66,167.96,-,35.0,FINL,58055,422967
5.8,1966-02-13,06:35:59,1966-02-13,16:35:59,-6.6,132.6,-,33.0,FINL,58143,-2754
5.8,1966-01-07,20:17:15,1966-01-08,06:17:15,-62.56,155.8,-,33.0,FINL,59227,-2698
5.9,1965-12-07,22:19:16,1965-12-08,08:19:16,-6.39,146.31,-,118.0,FINL,59836,421172
5.8,1965-11-27,12:01:48,1965-11-27,22:01:48,-9.61,159.77,-,19.0,FINL,59984,420959
6.3,1965-11-21,10:31:51,1965-11-21,20:31:51,-6.21,130.39,-,101.0,FINL,60023,420826
5.9,1965-11-20,15:05:38,1965-11-21,01:05:38,-7.28,129.16,-,122.0,FINL,150787,420800
5.9,1965-10-15,12:01:59,1965-10-15,22:01:59,-12.6,165.8,-,33.0,FINL,60819,420037
5.9,1965-09-16,13:50:12,1965-09-16,23:50:12,7.13,126.58,-,178.0,FINL,61551,419367
5.9,1965-09-12,08:40:11,1965-09-12,18:40:11,-6.37,151.66,-,30.0,FINL,61628,419273
6.0,1965-09-11,06:53:00,1965-09-11,16:53:00,-5.33,153.08,-,55.0,FINL,150923,419252
5.8,1965-08-24,04:48:13,1965-08-24,14:48:13,-1.1,136.5,-,58.0,FINL,61903,418849
5.9,1965-08-20,21:21:50,1965-08-21,07:21:50,-22.91,-176.05,-,64.0,FINL,62005,418773
6.1,1965-08-20,05:54:50,1965-08-20,15:54:50,-5.74,128.63,-,328.0,FINL,61996,418763
7.3,1965-08-13,12:40:08,1965-08-13,22:40:08,-15.88,166.83,Vanuatu Islands.,26.0,FINL,62300,418550
5.8,1965-08-12,12:57:10,1965-08-12,22:57:10,-5.25,152.13,-,38.0,FINL,62256,418509
5.9,1965-08-12,08:01:44,1965-08-12,18:01:44,-15.86,167.36,-,26.0,FINL,62249,418502
7.0,1965-08-11,22:31:49,1965-08-12,08:31:49,-15.75,167.12,Vanuatu Islands.,31.0,FINL,62398,418478
5.9,1965-08-11,03:40:55,1965-08-11,13:40:55,-15.47,166.91,-,14.0,FINL,62381,418457
5.8,1965-08-05,00:07:52,1965-08-05,10:07:52,-5.21,151.65,-,59.0,FINL,62459,418359
6.2,1965-08-02,13:19:57,1965-08-02,23:19:57,-55.9,157.7,-,33.0,FINL,62577,418309
5.8,1965-06-22,23:48:07,1965-06-23,09:48:07,7.21,123.53,-,58.0,FINL,63300,417418
5.8,1965-06-15,09:20:30,1965-06-15,19:20:30,-37.93,177.47,original unspecified magnitude 5.4 (authority ISC) changed to corrected Ms 5.3 (authority DOWR),65.0,FINL,63466,417217
5.8,1965-05-31,11:38:25,1965-05-31,21:38:25,-7.53,128.6,-,19.0,FINL,63800,416827
5.9,1965-05-20,00:40:09,1965-05-20,10:40:09,-14.6,167.41,-,3.0,FINL,64067,416535
5.8,1965-05-12,10:33:44,1965-05-12,20:33:44,-6.2,130.33,-,136.0,FINL,64236,416337
5.8,1965-04-27,10:54:32,1965-04-27,20:54:32,-7.02,129.61,-,116.0,FINL,64615,415970
5.8,1965-04-11,00:11:09,1965-04-11,10:11:09,-42.66,174.02,-,12.0,FINL,64936,415552
5.9,1965-03-21,11:08:16,1965-03-21,21:08:16,-1.47,126.5,-,37.0,FINL,160291,414846
6.0,1965-03-03,15:14:09,1965-03-04,01:14:09,-5.36,151.86,-,33.0,FINL,65963,414388
5.9,1965-03-01,07:28:07,1965-03-01,17:28:07,-5.1,151.7,-,63.0,FINL,66196,414272
5.9,1965-02-25,04:51:28,1965-02-25,14:51:28,-5.43,151.97,-,41.0,FINL,66270,414156
5.9,1965-02-15,10:43:26,1965-02-15,20:43:26,2.97,125.91,-,91.0,FINL,66487,413814
5.8,1965-02-04,03:25:02,1965-02-04,13:25:02,-51.7,139.8,-,33.0,FINL,67324,412809
5.8,1965-01-24,02:41:39,1965-01-24,12:41:39,-2.44,125.67,-,1.0,FINL,67730,-2650
5.8,1965-01-24,02:31:18,1965-01-24,12:31:18,-2.64,126.04,-,23.0,FINL,67726,412516
6.5,1965-01-24,00:11:12,1965-01-24,10:11:12,-2.4,125.98,"Sanana Island, Indonesia.",6.0,FINL,67719,412510
5.9,1965-01-10,13:36:30,1965-01-10,23:36:30,-13.49,166.54,-,32.0,FINL,68041,412135
5.9,1965-01-05,18:05:59,1965-01-06,04:05:59,-20.45,-174.04,-,33.0,FINL,68233,411976
5.8,1964-11-25,09:24:08,1964-11-25,19:24:08,-4.34,122.14,-,607.0,FINL,69223,410917
5.9,1964-11-19,23:35:06,1964-11-20,09:35:06,-6.0,150.75,-,3.0,FINL,69402,410728
5.8,1964-11-18,22:21:01,1964-11-19,08:21:01,-20.46,-173.89,-,31.0,FINL,69384,410704
7.0,1964-11-17,08:15:39,1964-11-17,18:15:39,-5.7,150.7,"Papua New Guinea, central New Britain. Location USGS. Magnitudes from Abe(1981). Felt strongly in the Pomio region of east New Britain. Fault plane solution by Ripper(1975). Everingham(1977) reported a small seismic sea wave was recordd on the Rabaul tide guage with a wave height of two inches.",45.0,FINL,69353,620548
5.8,1964-11-01,12:26:07,1964-11-01,22:26:07,3.11,128.06,-,77.0,FINL,69675,410248
5.8,1964-10-27,21:24:26,1964-10-28,07:24:26,-45.6,96.19,-,2.0,FINL,69911,410110
5.8,1964-10-18,12:32:24,1964-10-18,22:32:24,-7.17,123.86,-,585.0,FINL,70043,409861
5.9,1964-10-02,13:00:37,1964-10-02,23:00:37,-10.42,162.42,-,41.0,FINL,70515,409401
6.3,1964-09-15,15:29:38,1964-09-16,01:29:38,8.9,93.03,-,89.0,FINL,151856,408995
6.1,1964-09-12,22:07:03,1964-09-13,08:07:03,-48.95,164.46,-,33.0,FINL,151869,408918
6.0,1964-09-12,12:43:17,1964-09-12,22:43:17,-4.42,144.08,-,107.0,FINL,70955,408906
5.8,1964-08-13,00:31:15,1964-08-13,10:31:15,-5.48,154.25,-,392.0,FINL,71649,408093
6.4,1964-07-09,16:39:50,1964-07-10,02:39:50,-15.56,167.62,-,127.0,FINL,72464,407216
6.5,1964-07-08,11:55:41,1964-07-08,21:55:41,-5.54,129.79,-,189.0,FINL,72443,407189
5.8,1964-06-30,13:46:18,1964-06-30,23:46:18,-0.5,122.61,-,15.0,FINL,72731,406925
5.9,1964-06-28,12:51:35,1964-06-28,22:51:35,-1.76,149.75,-,7.0,FINL,72679,406864
5.9,1964-05-20,06:01:13,1964-05-20,16:01:13,-2.73,139.33,-,49.0,FINL,73662,405783
6.8,1964-04-24,05:56:09,1964-04-24,15:56:09,-5.07,144.2,"Papua New Guinea, Schrader Range, Western Highlands. PMGO ""adopted"" magnitude on MS scale, M6.8. Reported in R&M96a. At Lai near Baiyer River trees were uprooted. At Minj, cement columns and steel supports of the new steel frame Council House were cracked and twisted. At Nuku, road cuttin land slides, people unable to stand. At Angoram, several village houses were destroyed. Tari, broken water tank pipes, people unable to stand. Mendi, driving affected. Goroka, cement paving cracked. Kainantu, cement drain cracked. Mt Hagen, brick walls of District Office cracked. Kompian, house tumps cracked. Fault plane solution in Ripper(1975).",99.0,FINL,74259,405086
7.2,1964-04-23,05:32:50,1964-04-23,15:32:50,-5.3,134.0,"Banda Sea, Aru Island. Magnitudes from Abe(1981).",33.0,FINL,74231,620547
5.8,1964-04-07,13:18:22,1964-04-07,23:18:22,0.02,123.18,-,184.0,FINL,74796,404510
5.8,1964-04-03,04:12:39,1964-04-03,14:12:39,3.91,96.56,-,51.0,FINL,74973,404321
7.0,1964-04-02,01:11:48,1964-04-02,11:11:48,5.75,95.42,Off NW Coast of Indonesia.,65.0,FINL,75084,404255
6.1,1964-03-28,11:30:11,1964-03-28,21:30:11,0.4,122.11,-,160.0,FINL,152323,403834
5.9,1964-03-23,22:41:16,1964-03-24,08:41:16,-17.71,123.16,Derby WA,33.0,FINL,75571,619680
5.8,1964-03-21,03:42:20,1964-03-21,13:42:20,-6.44,127.96,-,373.0,FINL,75683,403588
5.8,1964-03-08,01:35:44,1964-03-08,11:35:44,-44.2,167.96,unspecified magnitude of 5.8 (authority ISS) same as corrected Ms 5.8 (authority DOWR),10.0,FINL,75794,403319
6.0,1964-02-14,16:29:45,1964-02-15,02:29:45,-5.14,151.77,-,58.0,FINL,76215,402810
6.0,1964-01-22,23:59:45,1964-01-23,09:59:45,-13.64,165.96,-,50.0,FINL,152471,402300
6.1,1964-01-20,17:08:36,1964-01-21,03:08:36,-20.7,169.92,-,139.0,FINL,76741,402252
6.0,1964-01-17,02:54:27,1964-01-17,12:54:27,-21.66,169.81,-,30.0,FINL,152496,402148
5.9,1964-01-05,16:25:50,1964-01-06,02:25:50,-61.4,155.0,-,6.0,FINL,77105,-14350
6.7,1964-01-04,22:45:46,1964-01-05,08:45:46,-1.8,102.32,-,33.0,FINL,77088,-2509
6.5,1963-12-28,05:45:20,1963-12-28,15:45:20,-5.08,153.54,-,65.0,FINL,77296,-2484
5.8,1963-12-26,01:30:51,1963-12-26,11:30:51,-5.1,102.3,-,40.0,FINL,77441,-2479
5.8,1963-12-24,21:05:49,1963-12-25,07:05:49,-53.04,159.45,-,0.0,FINL,77436,-2476
5.8,1963-12-17,10:19:10,1963-12-17,20:19:10,-6.5,146.8,-,33.0,FINL,77522,-2465
6.0,1963-12-16,16:06:35,1963-12-17,02:06:35,-6.5,105.3,-,46.0,FINL,77517,-2464
5.8,1963-12-16,04:16:43,1963-12-16,14:16:43,-6.3,105.5,-,63.0,FINL,160778,-2460
6.0,1963-12-16,01:51:30,1963-12-16,11:51:30,-6.44,105.48,"Java, Indonesia.",54.0,FINL,77498,-2457
7.1,1963-12-15,19:34:46,1963-12-16,05:34:46,-4.86,108.09,-,654.0,FINL,152550,-2456
6.2,1963-12-10,03:31:22,1963-12-10,13:31:22,-6.19,128.08,-,363.0,FINL,77610,-2442
5.8,1963-11-20,04:07:22,1963-11-20,14:07:22,-5.5,148.2,-,201.0,FINL,77778,-2417
5.9,1963-11-06,23:55:10,1963-11-07,09:55:10,-7.0,129.7,-,229.0,FINL,77841,-13539
5.8,1963-11-06,10:53:00,1963-11-06,20:53:00,-3.0,138.7,-,16.0,FINL,160793,-2390
5.8,1963-11-06,09:01:12,1963-11-06,19:01:12,-7.1,129.2,-,90.0,FINL,77833,-2389
6.5,1963-11-06,02:13:19,1963-11-06,12:13:19,-2.2,138.1,-,0.0,FINL,77824,453081
6.1,1963-11-06,02:13:12,1963-11-06,12:13:12,-2.73,138.3,-,0.0,FINL,77821,-2382
5.9,1963-11-04,22:25:02,1963-11-05,08:25:02,-0.9,139.7,-,33.0,FINL,77816,-2377
5.8,1963-11-04,02:36:41,1963-11-04,12:36:41,-7.0,129.5,-,129.0,FINL,77803,-2371
6.1,1963-11-04,02:14:04,1963-11-04,12:14:04,-6.9,129.5,-,76.0,FINL,77975,-2370
7.5,1963-11-04,01:17:17,1963-11-04,11:17:17,-8.0,129.5,-,100.0,FINL,77974,453072
8.2,1963-11-04,01:17:13,1963-11-04,11:17:13,-6.94,129.53,-,108.0,FINL,77973,-14520
7.5,1963-11-04,01:17:04,1963-11-04,11:17:04,-6.7,129.6,-,0.0,FINL,77971,453070
5.8,1963-11-04,01:14:38,1963-11-04,11:14:38,-15.0,167.8,-,212.0,FINL,77969,453069
6.0,1963-11-04,01:14:31,1963-11-04,11:14:31,-15.2,167.4,-,110.0,FINL,77968,453068
5.8,1963-11-04,01:14:25,1963-11-04,11:14:25,-15.0,167.0,-,100.0,FINL,160799,453066
5.9,1963-11-02,01:41:58,1963-11-02,11:41:58,-6.2,154.4,-,63.0,FINL,77952,-2363
6.5,1963-10-26,22:41:29,1963-10-27,08:41:29,-5.18,152.16,-,63.0,FINL,78060,-2354
6.4,1963-10-24,07:26:29,1963-10-24,17:26:29,-5.07,102.9,-,99.0,FINL,78035,-2350
6.0,1963-10-24,07:26:27,1963-10-24,17:26:27,-4.0,103.0,-,0.0,FINL,78034,452956
6.0,1963-10-24,07:26:25,1963-10-24,17:26:25,-4.0,103.0,-,0.0,FINL,78033,452955
6.0,1963-10-24,07:26:22,1963-10-24,17:26:22,-4.7,102.7,-,0.0,FINL,152610,452954
6.0,1963-10-02,03:31:26,1963-10-02,13:31:26,-5.49,151.98,-,56.0,FINL,78411,-2325
5.8,1963-09-26,05:55:09,1963-09-26,15:55:09,-5.6,148.0,-,156.0,FINL,78357,-2315
5.8,1963-09-18,17:18:01,1963-09-19,03:18:01,-3.28,139.89,-,97.0,FINL,78439,-2295
5.8,1963-09-17,20:00:56,1963-09-18,06:00:56,-9.9,164.7,-,33.0,FINL,160820,-2291
7.3,1963-09-17,19:20:12,1963-09-18,05:20:12,-10.25,165.5,-,0.0,FINL,78426,452469
7.3,1963-09-17,19:20:08,1963-09-18,05:20:08,-10.2,165.4,-,0.0,FINL,78425,452468
7.5,1963-09-15,00:46:54,1963-09-15,10:46:54,-10.2,165.4,-,0.0,FINL,78582,452450
5.8,1963-09-14,00:18:33,1963-09-14,10:18:33,-3.6,131.2,-,33.0,FINL,152668,-2287
5.8,1963-09-10,23:56:26,1963-09-11,09:56:26,-3.4,131.4,-,64.0,FINL,78550,-2278
6.3,1963-09-09,02:45:45,1963-09-09,12:45:45,-4.4,153.2,-,0.0,FINL,78540,452411
6.6,1963-09-09,02:45:41,1963-09-09,12:45:41,-4.44,152.79,-,0.0,FINL,78537,-2277
6.1,1963-08-25,12:18:12,1963-08-25,22:18:12,-17.5,-178.6,-,600.0,FINL,78595,452313
6.1,1963-08-25,12:18:10,1963-08-25,22:18:10,-17.5,-178.6,-,550.0,FINL,78594,452312
6.7,1963-08-22,19:52:20,1963-08-23,05:52:20,-9.5,158.34,-,0.0,FINL,152688,-2248
6.3,1963-08-22,19:52:20,1963-08-23,05:52:20,-9.3,158.4,-,0.0,FINL,78752,452297
6.4,1963-08-14,18:43:53,1963-08-15,04:43:53,-3.42,135.47,-,11.0,FINL,78684,-14517
5.8,1963-08-08,11:16:10,1963-08-08,21:16:10,-5.5,151.0,-,0.0,FINL,78806,452198
6.3,1963-07-30,15:04:22,1963-07-31,01:04:22,-29.9,-177.4,-,0.0,FINL,152702,452134
6.5,1963-07-30,05:45:38,1963-07-30,15:45:38,-29.6,-177.3,-,0.0,FINL,78906,452126
6.5,1963-07-29,20:16:24,1963-07-30,06:16:24,-29.7,-177.0,-,0.0,FINL,78897,452120
6.3,1963-07-29,20:13:53,1963-07-30,06:13:53,-29.5,-174.5,-,0.0,FINL,78895,452118
5.8,1963-07-24,19:04:32,1963-07-25,05:04:32,-9.0,158.2,-,33.0,FINL,79013,-2188
6.1,1963-07-20,06:36:07,1963-07-20,16:36:07,-57.77,148.12,-,0.0,FINL,78969,-2181
5.8,1963-07-14,19:18:44,1963-07-15,05:18:44,-16.0,168.0,-,150.0,FINL,79092,451957
6.0,1963-07-14,00:02:16,1963-07-14,10:02:16,-30.5,-177.0,-,0.0,FINL,79075,451937
5.9,1963-06-24,13:18:08,1963-06-24,23:18:08,-25.5,-175.6,-,238.0,FINL,152754,451694
6.1,1963-06-19,18:22:10,1963-06-20,04:22:10,-3.62,153.42,-,279.0,FINL,79324,-13180
6.0,1963-06-18,23:02:28,1963-06-19,09:02:28,-3.2,102.3,-,200.0,FINL,79304,451631
5.8,1963-06-18,23:02:06,1963-06-19,09:02:06,-3.333,101.5,-,90.0,FINL,79303,451630
6.3,1963-06-17,23:02:07,1963-06-18,09:02:07,-4.12,102.24,-,69.0,FINL,79461,-2143
5.8,1963-06-13,10:34:55,1963-06-13,20:34:55,-5.75,130.25,-,145.0,FINL,79438,451595
6.0,1963-06-10,23:58:48,1963-06-11,09:58:48,-4.56,152.98,-,108.0,FINL,79418,-2132
6.4,1963-06-10,06:39:01,1963-06-10,16:39:01,-55.31,146.21,-,0.0,FINL,79399,-2124
6.5,1963-06-10,04:16:33,1963-06-10,14:16:33,-55.39,146.34,-,0.0,FINL,160866,-2119
5.8,1963-06-08,05:34:06,1963-06-08,15:34:06,-5.5,147.1,-,171.0,FINL,79555,-2117
6.0,1963-06-07,22:37:24,1963-06-08,08:37:24,-14.8,-170.6,-,0.0,FINL,79547,451545
6.5,1963-06-07,22:37:23,1963-06-08,08:37:23,-14.8,-170.6,-,0.0,FINL,152772,451544
6.1,1963-06-06,17:42:33,1963-06-07,03:42:33,-14.5,167.1,-,0.0,FINL,160872,451532
5.8,1963-06-04,21:04:42,1963-06-05,07:04:42,-1.0,127.4,-,0.0,FINL,79503,451502
5.9,1963-06-04,21:04:41,1963-06-05,07:04:41,-1.25,127.75,-,0.0,FINL,79502,451501
6.1,1963-06-04,21:04:40,1963-06-05,07:04:40,-1.0,127.4,-,0.0,FINL,79501,451500
5.8,1963-06-04,13:05:54,1963-06-04,23:05:54,-30.6,-177.3,-,0.0,FINL,79493,451494
6.3,1963-06-04,11:54:06,1963-06-04,21:54:06,-30.6,-177.2,-,0.0,FINL,79491,451492
5.8,1963-06-02,10:00:00,1963-06-02,20:00:00,-6.01,154.45,-,43.0,FINL,79643,-2101
6.0,1963-05-31,06:03:36,1963-05-31,16:03:36,-15.3,-173.6,-,0.0,FINL,79618,451441
6.0,1963-05-23,15:12:01,1963-05-24,01:12:01,6.0,126.2,-,52.0,FINL,152784,451351
5.9,1963-05-23,03:35:36,1963-05-23,13:35:36,-10.9,163.1,-,46.0,FINL,79690,-13512
5.8,1963-05-22,21:53:00,1963-05-23,07:53:00,-8.5,116.5,-,20.0,FINL,79678,451339
6.1,1963-05-22,15:42:51,1963-05-23,01:42:51,4.5,127.0,-,0.0,FINL,79671,451332
5.8,1963-05-22,02:27:57,1963-05-22,12:27:57,-11.0,163.5,-,0.0,FINL,79662,451325
5.9,1963-05-21,17:30:18,1963-05-22,03:30:18,-10.25,164.75,-,0.0,FINL,79652,451322
6.5,1963-05-20,11:37:56,1963-05-20,21:37:56,-30.6,-178.2,-,0.0,FINL,79813,451308
6.9,1963-05-20,11:37:56,1963-05-20,21:37:56,-30.6,-178.2,-,0.0,FINL,79812,451309
5.9,1963-05-18,12:20:34,1963-05-18,22:20:34,-8.5,116.0,-,0.0,FINL,79778,451274
5.8,1963-05-18,12:20:30,1963-05-18,22:20:30,-8.2,115.5,-,0.0,FINL,79774,451271
6.0,1963-05-17,07:33:17,1963-05-17,17:33:17,-31.0,-179.8,-,358.0,FINL,79759,451258
6.4,1963-05-12,09:43:00,1963-05-12,19:43:00,-57.56,159.78,-,70.0,FINL,79864,-2035
6.2,1963-05-12,09:42:58,1963-05-12,19:42:58,-57.5,159.4,-,44.0,FINL,79863,451199
6.3,1963-05-06,08:38:26,1963-05-06,18:38:26,-9.3,112.5,-,0.0,FINL,79985,451149
6.8,1963-05-01,10:03:18,1963-05-01,20:03:18,-17.75,169.0,-,100.0,FINL,79959,451123
6.3,1963-05-01,10:03:18,1963-05-01,20:03:18,-19.0,168.9,-,150.0,FINL,79960,451124
7.0,1963-05-01,10:03:17,1963-05-01,20:03:17,-18.8,169.1,-,120.0,FINL,79958,451122
6.8,1963-04-30,00:58:23,1963-04-30,10:58:23,0.0,128.4,-,0.0,FINL,79942,451105
6.5,1963-04-30,00:58:18,1963-04-30,10:58:18,-1.0,129.0,-,50.0,FINL,79940,451104
6.4,1963-04-30,00:58:16,1963-04-30,10:58:16,-1.23,128.56,-,0.0,FINL,79938,-13507
6.1,1963-04-29,14:51:48,1963-04-30,00:51:48,-64.01,159.0,-,0.0,FINL,79932,-2021
6.2,1963-04-27,08:42:55,1963-04-27,18:42:55,2.6,130.0,-,0.0,FINL,80082,451082
5.8,1963-04-25,16:35:57,1963-04-26,02:35:57,-1.0,129.0,-,0.0,FINL,152825,451069
5.8,1963-04-22,08:30:31,1963-04-22,18:30:31,-5.1,154.0,-,138.0,FINL,80027,-1999
6.0,1963-04-22,07:25:29,1963-04-22,17:25:29,-30.1,-177.8,-,0.0,FINL,80024,451027
6.6,1963-04-17,02:11:25,1963-04-17,12:11:25,-19.7,178.6,-,0.0,FINL,80126,450991
5.8,1963-04-16,20:00:44,1963-04-17,06:00:44,-1.4,128.9,-,11.0,FINL,80120,-1968
6.2,1963-04-16,12:03:45,1963-04-16,22:03:45,-1.1,127.44,-,53.0,FINL,80116,-1967
6.0,1963-04-16,12:03:45,1963-04-16,22:03:45,-0.4,127.4,-,0.0,FINL,80115,450983
6.9,1963-04-16,02:05:51,1963-04-16,12:05:51,-1.3,126.9,-,33.0,FINL,80102,-14261
6.9,1963-04-16,01:55:12,1963-04-16,11:55:12,-0.7,128.1,-,0.0,FINL,80099,450976
7.0,1963-04-16,01:55:10,1963-04-16,11:55:10,-0.7,128.1,-,0.0,FINL,80098,450975
6.6,1963-04-16,01:36:57,1963-04-16,11:36:57,-1.07,128.38,-,0.0,FINL,80096,-1955
6.8,1963-04-16,01:29:23,1963-04-16,11:29:23,-0.5,128.5,-,0.0,FINL,80095,450973
6.6,1963-04-16,01:29:22,1963-04-16,11:29:22,-1.07,128.03,-,40.0,FINL,80092,-1954
7.0,1963-04-16,01:29:22,1963-04-16,11:29:22,-0.3,128.2,-,0.0,FINL,80093,450971
7.0,1963-04-16,01:29:15,1963-04-16,11:29:15,-1.0,128.0,-,0.0,FINL,80090,450970
6.9,1963-04-16,01:29:14,1963-04-16,11:29:14,-5.0,128.5,-,0.0,FINL,80089,450969
5.9,1963-04-12,08:41:42,1963-04-12,18:41:42,-38.85,176.79,"location of event from ISS - corrected Ms5.7, authority DOWR",0.0,FINL,80232,620584
6.5,1963-04-07,22:36:02,1963-04-08,08:36:02,-4.94,103.18,-,55.0,FINL,80190,-1932
6.3,1963-04-07,22:36:00,1963-04-08,08:36:00,-5.5,104.0,-,100.0,FINL,80188,450912
6.2,1963-04-07,22:36:00,1963-04-08,08:36:00,-4.5,102.5,-,0.0,FINL,80189,450913
5.9,1963-04-06,21:35:22,1963-04-07,07:35:22,-6.1,149.8,-,65.0,FINL,80176,-1930
6.0,1963-04-06,02:51:47,1963-04-06,12:51:47,-5.2,145.4,-,69.0,FINL,80337,-14513
5.8,1963-04-01,02:19:56,1963-04-01,12:19:56,-6.1,149.0,-,61.0,FINL,80309,-14341
6.5,1963-03-31,19:22:50,1963-04-01,05:22:50,-30.3,-178.1,-,0.0,FINL,80307,450860
5.8,1963-03-31,09:07:20,1963-03-31,19:07:20,-30.1,-177.7,-,48.0,FINL,80296,450849
6.3,1963-03-31,07:07:38,1963-03-31,17:07:38,-6.14,148.98,-,72.0,FINL,80294,-1919
6.3,1963-03-31,07:07:33,1963-03-31,17:07:33,-6.1,148.5,-,0.0,FINL,80289,450845
6.4,1963-03-31,05:30:40,1963-03-31,15:30:40,-29.6,-176.4,-,0.0,FINL,160905,450843
6.5,1963-03-30,01:53:30,1963-03-30,11:53:30,-19.1,169.0,-,150.0,FINL,80268,450829
5.9,1963-03-30,01:53:28,1963-03-30,11:53:28,-19.1,169.1,-,160.0,FINL,80266,450828
6.5,1963-03-26,13:25:00,1963-03-26,23:25:00,-30.0,-177.7,-,0.0,FINL,80376,450761
6.5,1963-03-26,13:25:00,1963-03-26,23:25:00,-30.0,-177.7,-,0.0,FINL,80374,450762
7.0,1963-03-26,09:48:34,1963-03-26,19:48:34,-29.0,-177.5,-,0.0,FINL,80373,450760
6.8,1963-03-26,09:48:22,1963-03-26,19:48:22,-30.0,-178.0,-,0.0,FINL,80372,450759
7.0,1963-03-26,09:48:19,1963-03-26,19:48:19,-29.7,-177.8,-,0.0,FINL,80371,450758
6.3,1963-03-24,02:07:15,1963-03-24,12:07:15,-9.0,120.0,-,0.0,FINL,80505,450728
6.0,1963-03-24,02:07:13,1963-03-24,12:07:13,-9.6,120.4,-,0.0,FINL,80504,450727
5.8,1963-03-20,16:38:55,1963-03-21,02:38:55,-2.4,138.4,-,40.0,FINL,80471,450703
5.8,1963-03-15,00:03:57,1963-03-15,10:03:57,-5.0,129.6,-,0.0,FINL,80584,450661
6.0,1963-03-08,03:32:57,1963-03-08,13:32:57,-19.2,169.8,-,0.0,FINL,152885,450598
6.0,1963-03-08,02:44:30,1963-03-08,12:44:30,-19.2,169.8,-,150.0,FINL,80685,450595
6.0,1963-03-04,19:03:57,1963-03-05,05:03:57,-19.25,170.0,-,0.0,FINL,80656,450566
5.9,1963-03-02,21:50:40,1963-03-03,07:50:40,-7.6,128.2,-,112.0,FINL,80639,-1838
5.9,1963-02-27,20:28:32,1963-02-28,06:28:32,-4.5,153.31,-,60.0,FINL,80773,-1826
6.3,1963-02-27,04:30:01,1963-02-27,14:30:01,-5.9,149.0,-,0.0,FINL,152891,450518
6.4,1963-02-27,04:30:00,1963-02-27,14:30:00,-5.95,149.32,-,22.0,FINL,80764,-1820
